Customer_ID,Recency,Frequency,Monetary,Avg_Order_Value,Session_Count,Avg_Session_Duration,Pages_Viewed,Clicks,Campaign_Response,Wishlist_Adds,Cart_Abandon_Rate,Returns,Segment_Label,Engagement_Score,Engagement_Level,Cluster,Segment_Name
CUST08649,43,18,490.0,101,28,13.689273469492244,14,221.0,0,14,20.435359684084823,8,copper,263.0,Low,2,Promising Regulars
CUST08650,23,39,4254.0,263,107,25.965223886454023,48,2243.0,1,64,10.531809173956866,8,gold,2414.0,High,1,High-Value Loyalists
CUST08651,13,38,3571.0,298,96,19.336428787489098,35,1957.0,1,67,7.7465971346702975,2,gold,2120.0,High,1,High-Value Loyalists
CUST08652,30,30,627.0,138,40,17.3287563465022,37,557.0,0,37,10.943067644006192,10,silver,634.0,Medium,2,Promising Regulars
CUST08653,25,36,4486.0,224,119,25.29784597906641,35,1187.0,1,61,5.802781756809889,1,gold,1367.0,Medium,1,High-Value Loyalists
CUST08654,53,29,685.0,134,68,15.884081459064614,23,1030.0,1,24,19.245069111386712,9,silver,1122.0,Medium,2,Promising Regulars
CUST08655,28,25,932.0,163,43,16.11338877060033,32,812.0,1,34,12.958379292981151,2,silver,889.0,Medium,2,Promising Regulars
CUST08656,42,27,813.0,124,47,15.832644107105924,28,1143.0,1,15,16.057635233810586,14,silver,1205.0,Medium,2,Promising Regulars
CUST08657,23,13,614.0,167,65,14.898854584131527,34,847.0,1,39,11.440199363221591,14,silver,951.0,Medium,2,Promising Regulars
CUST08658,23,44,4068.0,224,80,16.158111885867804,43,2666.0,1,64,13.185159887677472,1,gold,2810.0,High,1,High-Value Loyalists
CUST08659,20,41,4262.0,210,104,17.388680847211987,63,1989.0,1,33,11.05470075559398,9,gold,2126.0,High,1,High-Value Loyalists
CUST08660,112,6,88.0,46,15,3.863775979803608,5,156.0,0,4,39.18876826799551,23,iron,175.0,Low,0,At-Risk Customers
CUST08661,40,29,1088.0,175,32,12.337742753756496,46,565.0,1,12,14.249413394710231,7,silver,609.0,Medium,2,Promising Regulars
CUST08662,49,20,1090.0,116,39,12.235655580638504,49,1379.0,0,39,11.885985468606313,6,silver,1457.0,Medium,2,Promising Regulars
CUST08663,8,94,6954.0,379,188,38.0218032586106,68,3009.0,0,55,8.344656603063388,2,platinum,3252.0,High,3,VIP Champions
CUST08664,37,20,524.0,121,58,15.550303671258192,43,957.0,1,23,10.219244282245691,5,silver,1038.0,Medium,2,Promising Regulars
CUST08665,45,32,837.0,132,40,12.262061031637009,29,1297.0,0,24,12.6135003089637,3,silver,1361.0,Medium,2,Promising Regulars
CUST08666,47,14,1955.0,173,49,17.693976733401065,32,837.0,0,39,15.700382331148855,10,silver,925.0,Medium,2,Promising Regulars
CUST08667,68,16,434.0,82,36,11.75814838867412,29,762.0,1,5,23.791367526852603,13,copper,803.0,Medium,2,Promising Regulars
CUST08668,10,44,3423.0,154,64,22.22574154043589,40,1928.0,0,69,9.826248276008604,2,gold,2061.0,High,1,High-Value Loyalists
CUST08669,18,37,3498.0,240,96,24.882990207359583,40,2143.0,0,33,12.286182553649414,3,gold,2272.0,High,1,High-Value Loyalists
CUST08670,36,14,428.0,56,16,10.855688321085918,16,451.0,1,11,16.10868754809455,15,copper,478.0,Low,2,Promising Regulars
CUST08671,146,0,86.0,42,11,6.911541836988782,3,297.0,0,0,23.041403513786943,12,iron,308.0,Low,0,At-Risk Customers
CUST08672,19,62,4934.0,234,80,19.998130881421105,61,1782.0,0,54,10.255245999180136,3,gold,1916.0,High,1,High-Value Loyalists
CUST08673,34,25,1920.0,153,55,10.131630378106475,22,1184.0,1,35,16.203613241091656,4,silver,1274.0,Medium,2,Promising Regulars
CUST08674,13,45,3080.0,216,66,21.1376079229182,54,2018.0,1,36,5.097542131543055,9,gold,2120.0,High,1,High-Value Loyalists
CUST08675,14,68,6641.0,379,163,33.49326521458164,55,4690.050000000001,1,89,3.584487732004316,2,platinum,4942.050000000001,High,3,VIP Champions
CUST08676,25,38,1248.0,191,57,19.746518532359502,45,1071.0,1,33,17.11415098285305,10,silver,1161.0,Medium,1,High-Value Loyalists
CUST08677,17,65,4291.0,160,72,16.283007315615865,58,2461.0,1,63,9.759344762037566,9,gold,2596.0,High,1,High-Value Loyalists
CUST08678,60,15,468.0,76,36,14.752690287595424,23,286.0,0,10,23.016440900534548,6,copper,332.0,Low,2,Promising Regulars
CUST08679,37,13,1964.0,110,69,19.452247150317028,44,506.0,0,20,15.889773390407322,4,silver,595.0,Medium,2,Promising Regulars
CUST08680,28,54,4033.0,223,78,17.59548722120507,58,2360.0,1,35,10.569774446920556,3,gold,2473.0,High,1,High-Value Loyalists
CUST08681,11,90,9184.0,239,103,20.03728825147045,60,4690.050000000001,1,95,3.2126623588337697,4,platinum,4888.050000000001,High,3,VIP Champions
CUST08682,68,19,180.0,97,18,6.464680491141045,20,783.0,0,14,17.226829769037217,9,copper,815.0,Medium,2,Promising Regulars
CUST08683,29,49,4392.0,284,64,18.68897536367562,59,2691.0,1,47,8.711402606722787,1,gold,2802.0,High,1,High-Value Loyalists
CUST08684,74,10,117.0,60,32,7.919480268493318,21,248.0,0,8,25.007339181622545,16,copper,288.0,Low,2,Promising Regulars
CUST08685,53,23,910.0,154,54,14.854436424402923,33,600.0,1,38,13.94289747892122,0,silver,692.0,Medium,2,Promising Regulars
CUST08686,21,16,1401.0,106,32,14.26873995278181,28,978.0,0,16,18.661176790573048,3,silver,1026.0,Medium,2,Promising Regulars
CUST08687,39,27,622.0,137,67,17.46238582880716,42,1200.0,0,24,11.014550603061345,5,silver,1291.0,Medium,2,Promising Regulars
CUST08688,11,95,5719.0,323,143,24.221845735696228,93,2370.0,1,53,7.324043488484059,3,platinum,2566.0,High,3,VIP Champions
CUST08689,19,56,4310.0,248,111,17.766785062575835,64,2540.0,0,57,12.566810978377312,3,gold,2708.0,High,1,High-Value Loyalists
CUST08690,24,50,4423.0,213,100,19.924837814487084,39,1269.0,0,31,9.026351975910355,8,gold,1400.0,Medium,1,High-Value Loyalists
CUST08691,48,10,671.0,156,57,16.80517370455686,20,1074.0,0,28,17.080510103513703,7,silver,1159.0,Medium,2,Promising Regulars
CUST08692,36,15,280.0,63,28,7.511042039690652,21,500.0,0,5,18.94391449795733,17,copper,533.0,Medium,2,Promising Regulars
CUST08693,10,34,3312.0,215,92,17.257818280710904,69,2164.0,1,64,11.464887294681969,1,gold,2320.0,High,1,High-Value Loyalists
CUST08694,10,55,6753.0,298,122,35.18352594036563,59,3827.0,1,88,3.5043954683489686,0,platinum,4037.0,High,3,VIP Champions
CUST08695,20,10,1386.0,170,38,17.639265478667028,35,1233.0,0,37,15.381462440669065,13,silver,1308.0,Medium,2,Promising Regulars
CUST08696,75,17,310.0,55,14,14.890313817571371,19,406.0,1,6,21.441220156797392,18,copper,426.0,Low,2,Promising Regulars
CUST08697,72,9,18.0,20,4,5.888796935404972,6,222.0,0,2,25.092261772233897,22,iron,228.0,Low,2,Promising Regulars
CUST08698,36,35,535.0,159,62,10.214494219601814,39,737.0,0,22,17.367751710129248,5,silver,821.0,Medium,2,Promising Regulars
CUST08699,51,27,929.0,116,37,19.3387794081717,25,1074.0,0,13,15.222242427252205,0,silver,1124.0,Medium,2,Promising Regulars
CUST08700,47,28,718.0,184,54,12.390251635958808,21,826.0,1,21,15.876483214887834,11,silver,901.0,Medium,2,Promising Regulars
CUST08701,100,2,25.0,24,1,8.224260728031467,5,151.0,0,3,44.030180579512205,6,iron,155.0,Low,0,At-Risk Customers
CUST08702,83,6,236.0,86,18,14.494432202081844,16,263.0,0,9,18.080937291896173,2,copper,290.0,Low,2,Promising Regulars
CUST08703,27,20,581.0,173,62,11.156651718693498,29,511.0,0,32,15.353290369519314,12,silver,605.0,Medium,2,Promising Regulars
CUST08704,10,64,4176.0,249,89,19.595697655413787,39,1622.0,1,43,6.008365683841047,3,gold,1754.0,High,1,High-Value Loyalists
CUST08705,29,62,4507.0,269,112,29.87239545766797,52,2551.0,1,56,11.626143051148787,6,gold,2719.0,High,1,High-Value Loyalists
CUST08706,28,38,1857.0,159,48,12.881857246552116,29,1058.0,0,14,18.46632183714049,14,silver,1120.0,Medium,1,High-Value Loyalists
CUST08707,85,14,485.0,53,10,7.49777549190574,21,368.0,0,11,16.026268308150303,0,copper,389.0,Low,2,Promising Regulars
CUST08708,24,32,1832.0,120,61,15.117996120637605,38,545.0,1,27,11.553881441825236,8,silver,633.0,Medium,1,High-Value Loyalists
CUST08709,4,65,7124.0,295,166,26.399608110147675,85,4690.050000000001,1,70,1.2758510345064344,4,platinum,4926.050000000001,High,3,VIP Champions
CUST08710,45,9,171.0,109,38,5.323451550715415,14,735.0,0,9,17.85694082087961,11,copper,782.0,Medium,2,Promising Regulars
CUST08711,79,15,324.0,115,22,13.816149025658898,25,368.0,0,11,21.745298595620653,9,copper,401.0,Low,2,Promising Regulars
CUST08712,22,40,4875.0,227,64,21.1350076505128,54,2561.0,0,63,13.024442051559191,3,gold,2688.0,High,1,High-Value Loyalists
CUST08713,81,9,263.0,67,21,7.217544197115203,18,670.0,1,9,27.05226641189408,4,copper,700.0,Medium,2,Promising Regulars
CUST08714,25,31,1040.0,128,34,10.258225750766742,22,1051.0,0,17,15.08711304874008,7,silver,1102.0,Medium,2,Promising Regulars
CUST08715,168,6,26.0,46,12,8.160258867776104,14,295.0,0,4,27.43683097981959,20,iron,311.0,Low,0,At-Risk Customers
CUST08716,72,11,172.0,77,32,8.928607406157127,29,618.0,0,11,23.3838988315596,18,copper,661.0,Medium,2,Promising Regulars
CUST08717,38,10,552.0,186,68,14.12863879247697,35,856.0,1,21,13.814937412783358,10,silver,945.0,Medium,2,Promising Regulars
CUST08718,88,14,389.0,119,24,9.408109651463388,20,232.0,0,19,20.504503614477528,17,copper,275.0,Low,2,Promising Regulars
CUST08719,167,8,92.0,29,18,3.713099737262544,14,211.0,0,4,26.44018241109159,11,iron,233.0,Low,0,At-Risk Customers
CUST08720,27,11,1502.0,185,53,10.511477162469124,49,1425.0,1,33,19.253319689290564,11,silver,1511.0,High,2,Promising Regulars
CUST08721,53,19,1212.0,171,51,17.31456260917254,28,601.0,0,21,12.643378480252103,6,silver,673.0,Medium,2,Promising Regulars
CUST08722,47,5,264.0,80,18,10.1152220278865,29,218.0,0,8,23.725103463043435,3,copper,244.0,Low,2,Promising Regulars
CUST08723,29,43,3978.0,245,67,18.163677738298325,66,2098.0,1,61,9.886182373537256,0,gold,2226.0,High,1,High-Value Loyalists
CUST08724,53,12,921.0,149,51,12.89153376808214,25,1205.0,1,27,16.439158947385987,14,silver,1283.0,Medium,2,Promising Regulars
CUST08725,87,8,23.0,13,5,2.880499081287817,3,94.0,0,0,38.70049716912153,15,iron,99.0,Low,2,Promising Regulars
CUST08726,60,16,456.0,65,23,12.756060828655986,12,256.0,0,17,16.41208182565686,11,copper,296.0,Low,2,Promising Regulars
CUST08727,48,32,1201.0,181,53,11.596431521437207,24,1291.0,1,38,15.068191849006109,9,silver,1382.0,Medium,2,Promising Regulars
CUST08728,18,50,4961.0,179,95,24.566054333896545,42,2540.0,0,35,5.727615255354587,9,gold,2670.0,High,1,High-Value Loyalists
CUST08729,32,14,1991.0,193,46,19.90893589252301,41,890.0,0,36,14.899239165594906,2,silver,972.0,Medium,2,Promising Regulars
CUST08730,26,47,2736.0,229,79,24.86143411214543,65,2285.0,0,41,5.745333100720349,6,gold,2405.0,High,1,High-Value Loyalists
CUST08731,14,45,4711.0,159,89,22.36169658871757,55,2284.0,0,48,14.87264374068164,0,gold,2421.0,High,1,High-Value Loyalists
CUST08732,81,8,222.0,50,20,10.71475585166792,23,307.0,1,7,26.17157410670032,16,copper,334.0,Low,2,Promising Regulars
CUST08733,11,45,3104.0,287,89,24.86603427302133,36,1452.0,1,37,14.344445811768267,7,gold,1578.0,High,1,High-Value Loyalists
CUST08734,22,33,1876.0,167,40,11.240686343547363,27,941.0,0,13,11.382142079072915,8,silver,994.0,Medium,1,High-Value Loyalists
CUST08735,56,27,1435.0,159,67,13.840728193929976,21,1161.0,1,10,10.696566731366726,8,silver,1238.0,Medium,2,Promising Regulars
CUST08736,71,0,33.0,44,6,4.9598522904146645,2,77.0,0,3,45.754771288226415,15,iron,86.0,Low,2,Promising Regulars
CUST08737,33,15,1705.0,101,36,16.313787077114245,28,532.0,0,35,12.626596290332095,0,silver,603.0,Medium,2,Promising Regulars
CUST08738,8,89,9235.0,257,148,24.89802029045331,65,2577.0,1,92,0.9211095731034658,2,platinum,2817.0,High,3,VIP Champions
CUST08739,3,95,7632.0,379,190,34.124423951226724,75,3483.0,1,73,5.924067982232717,1,platinum,3746.0,High,3,VIP Champions
CUST08740,46,14,537.0,146,56,14.698902433761427,39,1006.0,1,20,19.50549070424848,12,silver,1082.0,Medium,2,Promising Regulars
CUST08741,41,35,588.0,123,38,11.59090960431891,46,816.0,1,10,12.158718468802132,9,silver,864.0,Medium,2,Promising Regulars
CUST08742,48,29,1364.0,144,68,11.76869709658424,36,657.0,0,15,12.441417870997997,11,silver,740.0,Medium,2,Promising Regulars
CUST08743,42,32,1811.0,180,69,12.02886977348376,30,1487.0,0,22,10.510062119626555,6,silver,1578.0,High,2,Promising Regulars
CUST08744,14,94,9445.02,377,150,34.248143220223724,68,4115.0,1,54,3.4850583513720013,3,platinum,4319.0,High,3,VIP Champions
CUST08745,55,38,1070.0,151,58,14.58235309050644,30,1059.0,0,35,18.808643660629723,14,silver,1152.0,Medium,2,Promising Regulars
CUST08746,56,23,1493.0,140,52,16.58033249638126,24,1172.0,0,21,16.31188981207639,12,silver,1245.0,Medium,2,Promising Regulars
CUST08747,20,48,3714.0,292,86,18.02474684325188,42,1300.0,1,65,6.844169451889391,5,gold,1451.0,Medium,1,High-Value Loyalists
CUST08748,22,32,3129.0,157,60,20.53408188871976,52,2984.0,1,33,7.408457628957751,4,gold,3077.0,High,1,High-Value Loyalists
CUST08749,14,49,4075.0,238,92,29.038171237443738,44,1096.0,1,45,6.858336775828345,9,gold,1233.0,Medium,1,High-Value Loyalists
CUST08750,17,36,2134.0,202,117,27.780272107842823,48,2562.0,0,60,5.695670852140808,8,gold,2739.0,High,1,High-Value Loyalists
CUST08751,63,15,340.0,105,14,13.174205271389992,28,734.0,0,8,22.89762086879147,4,copper,756.0,Medium,2,Promising Regulars
CUST08752,22,31,2570.0,231,64,28.429699899538136,39,1247.0,1,61,9.652686289958964,0,gold,1372.0,Medium,1,High-Value Loyalists
CUST08753,10,64,2821.0,270,117,24.430198704988115,39,2592.0,0,44,12.079860197355275,2,gold,2753.0,High,1,High-Value Loyalists
CUST08754,10,43,2731.0,160,68,24.001393110343187,36,1887.0,0,40,10.891072466377764,3,gold,1995.0,High,1,High-Value Loyalists
CUST08755,124,7,53.0,42,4,1.8897615198018247,6,146.0,0,4,25.0053811322923,2,iron,154.0,Low,0,At-Risk Customers
CUST08756,110,1,40.0,29,17,2.1120644765575456,8,132.0,0,0,42.08931642188915,12,iron,149.0,Low,0,At-Risk Customers
CUST08757,23,62,3178.0,279,88,17.15100553339282,42,1628.0,0,48,8.19085765120136,5,gold,1764.0,High,1,High-Value Loyalists
CUST08758,29,12,1412.0,109,54,15.831704810602892,37,1012.0,1,28,13.577520123461907,5,silver,1094.0,Medium,2,Promising Regulars
CUST08759,12,43,3534.0,281,95,24.903031919999115,50,1896.0,0,45,5.188514047397891,5,gold,2036.0,High,1,High-Value Loyalists
CUST08760,32,11,1088.0,106,43,19.575596949484066,44,577.0,0,33,14.006966678112745,9,silver,653.0,Medium,2,Promising Regulars
CUST08761,5,95,9445.02,357,103,30.177146000016577,87,2714.0,1,65,7.317846418112132,1,platinum,2882.0,High,3,VIP Champions
CUST08762,63,11,179.0,105,13,9.20771640384872,22,576.0,0,17,28.346419108898587,3,copper,606.0,Medium,2,Promising Regulars
CUST08763,45,13,1327.0,161,59,15.288286623857063,20,786.0,0,21,19.561183941737617,12,silver,866.0,Medium,2,Promising Regulars
CUST08764,171,1,86.0,22,1,3.4661878325445943,10,99.0,1,2,27.728091513076475,1,iron,102.0,Low,0,At-Risk Customers
CUST08765,18,31,2595.0,277,112,28.00018323308556,57,1316.0,0,36,7.838818301197254,4,gold,1464.0,Medium,1,High-Value Loyalists
CUST08766,56,19,451.0,51,24,12.096016794870696,20,650.0,0,8,25.762389899761025,15,copper,682.0,Medium,2,Promising Regulars
CUST08767,76,19,238.0,91,14,13.073420932631857,24,785.0,0,5,17.140285578861146,9,copper,804.0,Medium,2,Promising Regulars
CUST08768,25,52,4058.0,227,101,29.95390101477263,50,2502.0,0,48,5.861658304057924,3,gold,2651.0,High,1,High-Value Loyalists
CUST08769,26,37,517.0,162,68,11.466273246866006,31,1322.0,0,12,14.477173942502866,6,silver,1402.0,Medium,2,Promising Regulars
CUST08770,15,60,2830.0,249,107,26.96177629058901,39,2977.0,0,32,14.903020158964624,4,gold,3116.0,High,1,High-Value Loyalists
CUST08771,26,57,2473.0,221,80,25.002469422201205,32,2393.0,1,33,7.167498259528155,8,gold,2506.0,High,1,High-Value Loyalists
CUST08772,18,32,4768.0,159,104,19.789135970076543,47,1957.0,0,55,6.06988594473156,3,gold,2116.0,High,1,High-Value Loyalists
CUST08773,38,25,992.0,184,65,10.381676262487575,30,1164.0,1,21,10.464555412395368,11,silver,1250.0,Medium,2,Promising Regulars
CUST08774,30,13,912.0,120,63,11.170152732388688,27,1488.0,0,16,12.701342279240222,9,silver,1567.0,High,2,Promising Regulars
CUST08775,151,4,69.0,46,6,9.533659143840206,1,179.0,0,4,48.11721349401088,2,iron,189.0,Low,0,At-Risk Customers
CUST08776,18,63,2846.0,262,65,26.58211120974056,68,2916.0,1,69,8.559844835157222,1,gold,3050.0,High,1,High-Value Loyalists
CUST08777,146,9,36.0,30,9,1.6880841227478605,7,172.0,0,3,30.12992749822832,23,iron,184.0,Low,0,At-Risk Customers
CUST08778,24,42,3464.0,261,97,27.425611338615983,42,1420.0,1,48,7.285946013110706,1,gold,1565.0,High,1,High-Value Loyalists
CUST08779,88,10,498.0,65,10,12.319386082808904,20,558.0,0,16,22.459095298779506,1,copper,584.0,Medium,2,Promising Regulars
CUST08780,44,32,1033.0,152,34,17.53192088370006,40,897.0,0,27,15.745721549733377,12,silver,958.0,Medium,2,Promising Regulars
CUST08781,15,66,4904.0,260,60,15.856119906878648,60,1736.0,1,51,10.812290011278307,5,gold,1847.0,High,1,High-Value Loyalists
CUST08782,166,9,58.0,17,15,2.701770424249202,7,94.0,0,3,44.52561879848647,10,iron,112.0,Low,0,At-Risk Customers
CUST08783,41,20,957.0,155,43,10.87542718841357,39,1092.0,0,14,16.309839603709776,8,silver,1149.0,Medium,2,Promising Regulars
CUST08784,82,17,126.0,97,31,14.610731990357674,22,471.0,1,8,16.012012696987185,4,copper,510.0,Medium,2,Promising Regulars
CUST08785,26,19,1541.0,166,42,15.061844169383038,47,771.0,0,30,11.674887377726414,4,silver,843.0,Medium,2,Promising Regulars
CUST08786,46,27,1019.0,133,54,18.942530587113666,45,924.0,0,29,17.642996841624594,2,silver,1007.0,Medium,2,Promising Regulars
CUST08787,55,36,1627.0,163,36,10.549496349480004,37,653.0,1,24,13.015578423102616,4,silver,713.0,Medium,2,Promising Regulars
CUST08788,83,7,245.0,93,28,14.533139213563135,14,215.0,0,8,29.80963916785381,11,copper,251.0,Low,2,Promising Regulars
CUST08789,1,84,8624.0,341,148,20.009763731385505,94,2201.0,1,72,8.031754201973744,0,platinum,2421.0,High,3,VIP Champions
CUST08790,35,17,479.0,64,12,6.791031676161175,26,289.0,1,16,27.73587266920528,6,copper,317.0,Low,2,Promising Regulars
CUST08791,111,2,34.0,29,18,7.2023138730892144,6,288.0,0,0,33.421784573763134,9,iron,306.0,Low,0,At-Risk Customers
CUST08792,13,91,7806.0,379,168,37.87906725075494,80,3663.0,1,80,4.427940690427762,1,platinum,3911.0,High,3,VIP Champions
CUST08793,15,44,4315.0,187,79,24.160560164637644,36,2543.0,0,49,11.583633352497795,7,gold,2671.0,High,1,High-Value Loyalists
CUST08794,73,14,304.0,67,35,11.377406685199963,13,339.0,1,13,29.343610951668783,6,copper,387.0,Low,2,Promising Regulars
CUST08795,57,15,941.0,187,56,16.988327184595015,31,1373.0,0,21,15.18817037315604,14,silver,1450.0,Medium,2,Promising Regulars
CUST08796,58,10,535.0,186,34,15.618849955756035,35,632.0,0,17,10.67242516386005,0,silver,683.0,Medium,2,Promising Regulars
CUST08797,20,64,4544.0,296,71,26.882857573889048,56,2307.0,1,66,7.9568259960467635,2,gold,2444.0,High,1,High-Value Loyalists
CUST08798,37,14,1473.0,134,69,19.96352834576521,27,1370.0,0,19,14.762099842345346,2,silver,1458.0,Medium,2,Promising Regulars
CUST08799,18,45,3602.0,243,119,21.5366815421775,30,2201.0,0,69,9.527621405412374,7,gold,2389.0,High,1,High-Value Loyalists
CUST08800,41,32,777.0,164,34,17.072872520783392,36,1139.0,1,25,15.874460791946763,13,silver,1198.0,Medium,2,Promising Regulars
CUST08801,41,8,434.0,52,18,9.611462403289575,11,436.0,0,18,27.69567605604294,4,copper,472.0,Low,2,Promising Regulars
CUST08802,24,45,2947.0,244,103,18.937701322386225,58,2778.0,0,68,14.951872027977604,5,gold,2949.0,High,1,High-Value Loyalists
CUST08803,54,31,1011.0,142,65,13.211839197200304,24,681.0,1,38,10.602550578849828,4,silver,784.0,Medium,2,Promising Regulars
CUST08804,123,2,23.0,35,18,8.839459829776938,10,95.0,1,4,26.64626590397303,14,iron,117.0,Low,0,At-Risk Customers
CUST08805,49,17,272.0,60,10,10.7743016430067,10,652.0,0,16,22.833730971652685,4,copper,678.0,Medium,2,Promising Regulars
CUST08806,85,18,310.0,88,17,14.021049276130563,27,400.0,1,11,18.19456287245476,10,copper,428.0,Low,2,Promising Regulars
CUST08807,40,31,773.0,187,35,19.23161207700374,27,1156.0,1,21,19.3000515597588,1,silver,1212.0,Medium,2,Promising Regulars
CUST08808,58,9,297.0,84,35,8.29364751069685,10,637.0,0,13,28.37086345463137,2,copper,685.0,Medium,2,Promising Regulars
CUST08809,10,85,8264.0,302,158,33.59092461200193,60,2301.0,0,63,7.017703871645993,3,platinum,2522.0,High,3,VIP Champions
CUST08810,10,36,3980.0,209,90,15.457599509148126,52,2920.0,1,65,10.863731297875576,1,gold,3075.0,High,1,High-Value Loyalists
CUST08811,24,32,4293.0,298,89,27.22081207338688,67,2065.0,1,55,7.366725817943615,6,gold,2209.0,High,1,High-Value Loyalists
CUST08812,48,21,903.0,174,35,16.26498392832738,46,721.0,0,33,16.297281810397276,4,silver,789.0,Medium,2,Promising Regulars
CUST08813,64,10,203.0,50,35,7.22726135236511,26,647.0,1,19,16.208856058894245,8,copper,701.0,Medium,2,Promising Regulars
CUST08814,52,37,1414.0,120,31,13.737258912762435,37,1202.0,0,24,16.478996922071786,9,silver,1257.0,Medium,2,Promising Regulars
CUST08815,71,5,232.0,111,11,7.2880532992220814,12,557.0,0,7,17.75054342518515,17,copper,575.0,Medium,2,Promising Regulars
CUST08816,63,8,481.0,98,15,12.128542336722711,21,465.0,0,16,18.08937526534594,0,copper,496.0,Low,2,Promising Regulars
CUST08817,47,30,647.0,123,56,18.855848764434853,21,861.0,1,27,17.865072530881392,10,silver,944.0,Medium,2,Promising Regulars
CUST08818,56,21,1109.0,196,63,18.95879322957263,48,724.0,0,16,19.55962197841789,5,silver,803.0,Medium,2,Promising Regulars
CUST08819,27,24,1709.0,102,48,10.27852970379388,22,1289.0,0,10,15.76954997975346,3,silver,1347.0,Medium,2,Promising Regulars
CUST08820,30,11,1873.0,160,32,16.11717768370231,20,1360.0,1,39,19.463987426689776,5,silver,1431.0,Medium,2,Promising Regulars
CUST08821,11,83,7285.0,335,178,30.038915421577776,94,3213.0,1,78,2.441210641346818,4,platinum,3469.0,High,3,VIP Champions
CUST08822,165,7,97.0,40,10,4.09520590993585,8,179.0,0,1,20.109317560343147,0,iron,190.0,Low,0,At-Risk Customers
CUST08823,15,30,3113.0,259,80,15.751890124859193,32,2911.0,1,56,12.05668331627608,5,gold,3047.0,High,1,High-Value Loyalists
CUST08824,14,68,8456.0,261,128,29.14958084940438,56,3707.0,1,87,8.298737957201958,4,platinum,3922.0,High,3,VIP Champions
CUST08825,136,7,94.0,26,15,7.451853746411119,5,58.0,1,0,31.896683712288624,10,iron,73.0,Low,0,At-Risk Customers
CUST08826,22,27,938.0,118,43,18.75462710131452,37,944.0,0,29,12.471574226892312,9,silver,1016.0,Medium,2,Promising Regulars
CUST08827,73,10,396.0,52,16,10.294638889593507,24,227.0,0,8,25.366404274853007,2,copper,251.0,Low,2,Promising Regulars
CUST08828,55,14,1306.0,113,46,14.40410380517434,32,955.0,0,29,16.578522701457835,0,silver,1030.0,Medium,2,Promising Regulars
CUST08829,44,20,1072.0,133,58,13.56339395301978,28,949.0,0,32,19.6036512852468,14,silver,1039.0,Medium,2,Promising Regulars
CUST08830,29,44,3933.0,207,68,29.352363081538044,48,1470.0,0,60,5.876233237363766,2,gold,1598.0,High,1,High-Value Loyalists
CUST08831,55,37,756.0,163,54,19.303308132917184,28,1478.0,0,11,10.52465392890463,1,silver,1543.0,High,2,Promising Regulars
CUST08832,25,20,984.0,153,53,17.42322855176568,36,741.0,0,20,12.305119612168337,3,silver,814.0,Medium,2,Promising Regulars
CUST08833,30,17,131.0,65,17,6.437366536260506,18,657.0,1,7,18.453635563012856,17,copper,681.0,Medium,2,Promising Regulars
CUST08834,57,37,1375.0,126,48,12.31222522520494,45,509.0,0,10,19.486278693807648,11,silver,567.0,Medium,2,Promising Regulars
CUST08835,153,3,53.0,44,3,8.557221741185778,5,96.0,0,2,21.606604929672475,23,iron,101.0,Low,0,At-Risk Customers
CUST08836,2,77,6001.0,210,190,38.0218032586106,90,2464.0,1,85,3.3219026147149835,1,platinum,2739.0,High,3,VIP Champions
CUST08837,56,28,1228.0,182,60,12.676562999140089,26,1131.0,1,22,12.02363731784337,9,silver,1213.0,Medium,2,Promising Regulars
CUST08838,31,26,749.0,125,45,12.515281679782984,29,1044.0,0,14,14.682104305909997,0,silver,1103.0,Medium,2,Promising Regulars
CUST08839,131,2,25.0,45,13,2.0190683867537107,1,149.0,0,3,38.31354181132222,12,iron,165.0,Low,0,At-Risk Customers
CUST08840,6,85,8793.0,311,103,24.606629270461944,81,4690.050000000001,0,95,9.5834841514874,2,platinum,4888.050000000001,High,3,VIP Champions
CUST08841,22,29,1494.0,129,63,14.254307728655016,47,595.0,1,10,14.487237827480094,6,silver,668.0,Medium,2,Promising Regulars
CUST08842,155,7,8.0,33,0,3.800016083757928,14,257.0,0,2,21.37507034036117,4,iron,259.0,Low,0,At-Risk Customers
CUST08843,13,53,3010.0,256,98,18.012116404684846,53,1337.0,1,64,11.193375023631065,2,gold,1499.0,Medium,1,High-Value Loyalists
CUST08844,169,5,76.0,13,0,9.832136605206712,13,275.0,0,0,48.11721349401088,17,iron,275.0,Low,0,At-Risk Customers
CUST08845,10,64,7032.0,200,173,29.08140872794872,91,4188.0,1,69,9.136256703670933,1,platinum,4430.0,High,3,VIP Champions
CUST08846,64,11,450.0,64,37,14.87951127470568,21,325.0,0,9,22.163084279060808,7,copper,371.0,Low,2,Promising Regulars
CUST08847,87,7,52.0,37,3,6.082595803108938,10,155.0,0,2,22.344032897208614,8,iron,160.0,Low,2,Promising Regulars
CUST08848,82,15,461.0,112,23,13.687874271661478,29,202.0,0,12,26.3657065847432,18,copper,237.0,Low,2,Promising Regulars
CUST08849,47,29,1392.0,186,37,11.30131141276622,45,1217.0,0,19,12.501497017789642,11,silver,1273.0,Medium,2,Promising Regulars
CUST08850,3,85,9445.02,335,185,26.72443036483228,77,3427.0,0,76,0.1364701176324156,1,platinum,3688.0,High,3,VIP Champions
